,experiment_code,metabolite_code,0.0001,0.001,0.01,0.1,1,10,100,1000,10000
6255,C0.05,pyr_c,14.0918,14.0918,14.0918,14.0918,14.0918,14.1055,14.5907,14.7289,14.7141
6256,C0.05,pi_c,49.3314,49.3314,49.3314,49.3314,49.3314,49.3314,49.3314,49.3314,49.3314
6257,C0.05,6pgl_c,2.8622900000000002,2.86232,2.8625700000000003,2.86508,2.88993,3.1179200000000002,4.3309,5.26776,5.37132
6258,C0.05,6pgc_c,2.4998,2.4998,2.4998,2.4998099999999996,2.49999,2.5059299999999998,2.62239,3.18293,3.61761
6259,C0.05,ru5p-D_c,0.283891,0.283891,0.283891,0.283893,0.283962,0.284624,0.29746100000000003,0.36052,0.409937
6260,C0.05,r5p_c,0.603187,0.603187,0.603187,0.6031890000000001,0.60323,0.604549,0.630965,0.764532,0.872086
6261,C0.05,e4p_c,0.014859200000000001,0.014859200000000001,0.014859299999999999,0.0148675,0.015114099999999998,0.0169202,0.0175106,0.016493099999999997,0.0170942
6262,C0.05,xu5p-D_c,1.1067200000000001,1.1067200000000001,1.1067200000000001,1.10674,1.10719,1.10978,1.1594799999999998,1.40573,1.59919
6263,C0.05,s7p_c,4.9428,4.9428,4.9428,4.94284,4.94344,4.94921,5.0092099999999995,6.0949599999999995,9.91865
6264,C0.11,atp_c,10.5835,10.5835,10.5835,10.5835,10.5835,10.5835,10.5835,10.5835,10.5835
6265,C0.11,adp_c,1.13637,1.13637,1.13637,1.13637,1.13637,1.13637,1.13637,1.13637,1.13637
6266,C0.11,nad_c,11.3565,11.3565,11.3565,11.3565,11.3565,11.3565,11.3565,11.3565,11.3565
6267,C0.11,nadh_c,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999,0.06466219999999999
6268,C0.11,nadp_c,0.00961191,0.00961191,0.00961191,0.00961191,0.00961191,0.00961191,0.00961191,0.00961191,0.00961191
6269,C0.11,nadph_c,0.029711,0.029711,0.029711,0.029711,0.029711,0.029711,0.029711,0.029711,0.029711
6270,C0.11,3pg_c,9.42009,9.42009,9.42009,9.42009,9.42205,9.686069999999999,11.2,11.4008,11.3854
6271,C0.11,2pg_c,0.6038020000000001,0.6038020000000001,0.603803,0.603803,0.603921,0.6207,0.717439,0.73027,0.729284
6272,C0.11,g6p_c,15.4823,15.4823,15.4823,15.4823,15.4823,15.4823,15.4823,15.4823,15.4823
6273,C0.11,f6p_c,2.44213,2.44536,2.47732,2.7687,4.20409,4.86779,4.87041,4.87093,4.87145
6274,C0.11,fdp_c,1.33874,1.33874,1.33875,1.3392600000000001,1.36008,1.50085,1.62096,1.63503,1.63321
6275,C0.11,g3p_c,0.114218,0.114218,0.114218,0.114222,0.114766,0.120024,0.12551500000000002,0.126175,0.126086
6276,C0.11,13dpg_c,0.01945,0.019450099999999998,0.019450099999999998,0.0194502,0.0194636,0.0200801,0.0231837,0.023594099999999996,0.0235618
6277,C0.11,dhap_c,1.0407899999999999,1.0407899999999999,1.0407899999999999,1.04081,1.04575,1.0937,1.14349,1.14947,1.14867
6278,C0.11,pep_c,2.79995,2.79995,2.79995,2.79995,2.8002599999999997,2.87365,3.3117400000000004,3.36985,3.36542
6279,C0.11,pyr_c,28.8814,28.8814,28.8814,28.8814,28.8814,28.9153,30.122,30.3813,30.3711
6280,C0.11,pi_c,35.7955,35.7955,35.7955,35.7955,35.7955,35.7955,35.7955,35.7955,35.7955
6281,C0.11,6pgl_c,11.0671,11.0672,11.0683,11.0786,11.1816,12.1253,17.2744,21.7615,21.8198
6282,C0.11,6pgc_c,3.23199,3.23199,3.23199,3.23202,3.2323,3.23713,3.3450800000000003,3.9768199999999996,4.27016
6283,C0.11,ru5p-D_c,0.687194,0.687194,0.687195,0.6872,0.687263,0.6882,0.706045,0.828825,0.889892
6284,C0.11,r5p_c,0.672283,0.672283,0.672284,0.672288,0.672339,0.6732560000000001,0.6877300000000001,0.790456,0.8614620000000001
6285,C0.11,e4p_c,0.132154,0.132154,0.132154,0.132149,0.131851,0.127212,0.110104,0.114372,0.151919
6286,C0.11,xu5p-D_c,2.68204,2.68204,2.68204,2.68206,2.68234,2.68606,2.75525,3.23558,3.4750300000000003
6287,C0.11,s7p_c,5.9273,5.9273,5.927309999999999,5.92737,5.928319999999999,5.93997,6.03285,7.01005,11.3167
6288,C0.16,atp_c,6.41549,6.41549,6.41549,6.41549,6.41549,6.41549,6.41549,6.41549,6.41549
6289,C0.16,adp_c,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999,1.4809299999999999
6290,C0.16,nad_c,9.55419,9.55419,9.55419,9.55419,9.55419,9.55419,9.55419,9.55419,9.55419
6291,C0.16,nadh_c,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004,0.058799000000000004
6292,C0.16,nadp_c,0.0130697,0.0130697,0.0130697,0.0130697,0.0130697,0.0130697,0.0130697,0.0130697,0.0130697
6293,C0.16,nadph_c,0.00293662,0.00293662,0.00293662,0.00293662,0.00293662,0.00293662,0.00293662,0.00293662,0.00293662
6294,C0.16,3pg_c,15.3746,15.3746,15.3746,15.3746,15.3834,16.0285,20.418,21.7822,21.7757
6295,C0.16,2pg_c,0.978195,0.978195,0.978197,0.9782,0.978726,1.01938,1.29755,1.3840000000000001,1.3835899999999999
6296,C0.16,g6p_c,19.6539,19.6539,19.6539,19.6539,19.6539,19.6539,19.6539,19.6539,19.6539
6297,C0.16,f6p_c,3.3659199999999996,3.37859,3.50179,4.46349,6.59425,6.71082,6.71364,6.714110000000001,6.7142800000000005
6298,C0.16,fdp_c,1.8729900000000002,1.8729900000000002,1.8730200000000001,1.87549,1.93576,2.2186,2.3460400000000003,2.37359,2.37319
6299,C0.16,g3p_c,0.152475,0.152475,0.152476,0.15251900000000002,0.154563,0.164859,0.16980699999999999,0.170932,0.170915
6300,C0.16,13dpg_c,0.0136021,0.0136021,0.0136021,0.013602200000000002,0.0136119,0.014191,0.0180701,0.0192753,0.0192695
6301,C0.16,dhap_c,1.3984,1.3984,1.3984,1.3987100000000001,1.4172799999999999,1.5119200000000002,1.55697,1.56716,1.56701
6302,C0.16,pep_c,3.3689999999999998,3.3689999999999998,3.3689999999999998,3.3689999999999998,3.36955,3.48746,4.37361,4.64845,4.6471599999999995
6303,C0.16,pyr_c,16.4049,16.4049,16.4049,16.4049,16.4049,16.4497,17.2885,17.5092,17.5084
6304,C0.16,pi_c,64.8926,64.8926,64.8926,64.8926,64.8926,64.8926,64.8926,64.8926,64.8926
6305,C0.16,6pgl_c,13.552,13.552,13.5522,13.5543,13.5747,13.7761,15.5395,23.2646,27.0845
6306,C0.16,6pgc_c,4.61741,4.61741,4.61742,4.61751,4.61839,4.62784,4.77193,6.31648,7.39043
6307,C0.16,ru5p-D_c,0.629741,0.629741,0.629741,0.629746,0.629836,0.631468,0.648291,0.714132,0.7540789999999999
6308,C0.16,r5p_c,0.9746799999999999,0.9746799999999999,0.9746809999999999,0.974686,0.9747549999999999,0.9764790000000001,1.00088,1.09448,1.1532799999999999
6309,C0.16,e4p_c,0.243,0.243,0.242997,0.242781,0.235537,0.181525,0.14919200000000002,0.161408,0.195182
6310,C0.16,xu5p-D_c,2.45929,2.45929,2.45929,2.45932,2.45973,2.4662599999999997,2.5323900000000004,2.7898099999999997,2.946
6311,C0.16,s7p_c,4.91591,4.91591,4.91591,4.9160900000000005,4.92318,4.97781,5.04689,5.46544,6.69941
6312,C0.22,atp_c,12.5219,12.5219,12.5219,12.5219,12.5219,12.5219,12.5219,12.5219,12.5219
6313,C0.22,adp_c,1.30141,1.30141,1.30141,1.30141,1.30141,1.30141,1.30141,1.30141,1.30141
6314,C0.22,nad_c,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001,7.855860000000001
6315,C0.22,nadh_c,0.0406375,0.0406375,0.0406375,0.0406375,0.0406375,0.0406375,0.0406375,0.0406375,0.0406375
6316,C0.22,nadp_c,0.00646586,0.00646586,0.00646586,0.00646586,0.00646586,0.00646586,0.00646586,0.00646586,0.00646586
6317,C0.22,nadph_c,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999,0.011624899999999999
6318,C0.22,3pg_c,10.8702,10.8702,10.8702,10.8703,10.9169,12.626,14.4379,14.4386,14.4344
6319,C0.22,2pg_c,0.7005020000000001,0.7005020000000001,0.7005020000000001,0.700509,0.7034819999999999,0.813291,0.929742,0.929787,0.9295180000000001
6320,C0.22,g6p_c,11.4927,11.4927,11.4927,11.4927,11.4927,11.4927,11.4927,11.4927,11.4927
6321,C0.22,f6p_c,1.51529,1.5199200000000002,1.5652700000000002,1.93408,2.89535,2.98901,2.99477,2.9948799999999998,2.99503
6322,C0.22,fdp_c,2.17453,2.17453,2.17462,2.18099,2.33751,2.81318,2.9574599999999998,2.9575,2.95686
6323,C0.22,g3p_c,0.13708199999999998,0.13708199999999998,0.13708199999999998,0.137189,0.141118,0.154281,0.159098,0.159099,0.159075
6324,C0.22,13dpg_c,0.025440099999999997,0.02544,0.02544,0.0254438,0.025681799999999998,0.029935900000000005,0.034131699999999994,0.034133300000000005,0.034123
6325,C0.22,dhap_c,1.61798,1.61798,1.61798,1.61843,1.6627,1.8163,1.8626599999999998,1.86267,1.8624599999999998
6326,C0.22,pep_c,1.89055,1.89055,1.89055,1.89055,1.8945299999999998,2.1283,2.38003,2.3801200000000002,2.3795599999999997
6327,C0.22,pyr_c,16.3424,16.3424,16.3424,16.3424,16.3433,16.8195,17.7227,17.723,17.7217
6328,C0.22,pi_c,46.7903,46.7903,46.7903,46.7903,46.7903,46.7903,46.7903,46.7903,46.7903
6329,C0.22,6pgl_c,12.7026,12.7027,12.7037,12.7134,12.8099,13.7074,18.9985,24.7358,24.8252
6330,C0.22,6pgc_c,3.2967,3.2967,3.2967,3.29671,3.2968300000000004,3.3004300000000004,3.4252800000000003,4.0663599999999995,4.2321599999999995
6331,C0.22,ru5p-D_c,0.7831100000000001,0.7831100000000001,0.7831100000000001,0.783112,0.783139,0.783786,0.798474,0.9084959999999999,0.94565
6332,C0.22,r5p_c,0.9074760000000001,0.9074760000000001,0.9074760000000001,0.907479,0.907523,0.90891,0.923889,1.03399,1.0822
6333,C0.22,e4p_c,0.340776,0.340776,0.340776,0.34076300000000004,0.340138,0.333702,0.298295,0.289161,0.39858899999999997
6334,C0.22,xu5p-D_c,3.05363,3.05363,3.05363,3.05364,3.0537900000000002,3.05639,3.1127,3.54374,3.6902699999999995
6335,C0.22,s7p_c,6.2020599999999995,6.2020599999999995,6.20207,6.20216,6.20357,6.2171199999999995,6.32257,7.25174,11.0907
6336,C0.30,atp_c,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001,5.610130000000001
6337,C0.30,adp_c,0.978417,0.978417,0.978417,0.978417,0.978417,0.978417,0.978417,0.978417,0.978417
6338,C0.30,nad_c,7.07993,7.07993,7.07993,7.07993,7.07993,7.07993,7.07993,7.07993,7.07993
6339,C0.30,nadh_c,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999,0.11318299999999999
6340,C0.30,nadp_c,0.00798102,0.00798102,0.00798102,0.00798102,0.00798102,0.00798102,0.00798102,0.00798102,0.00798102
6341,C0.30,nadph_c,0.00706856,0.00706856,0.00706856,0.00706856,0.00706856,0.00706856,0.00706856,0.00706856,0.00706856
6342,C0.30,3pg_c,3.8597300000000003,3.8597300000000003,3.8597300000000003,3.8597300000000003,3.86079,4.03447,4.76901,4.78408,4.78337
6343,C0.30,2pg_c,0.24433000000000002,0.24433000000000002,0.244331,0.244331,0.244396,0.255257,0.301228,0.302171,0.302127
6344,C0.30,g6p_c,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002,24.403000000000002
6345,C0.30,f6p_c,3.7751,3.77909,3.81868,4.18455,6.14922,7.342689999999999,7.43455,7.4363399999999995,7.43682
6346,C0.30,fdp_c,9.732510000000001,9.732510000000001,9.73253,9.734689999999999,9.84936,11.4164,14.2618,14.3125,14.3099
6347,C0.30,g3p_c,0.350258,0.350258,0.350259,0.35028200000000004,0.351606,0.37538499999999997,0.41474300000000003,0.41539899999999996,0.41535
6348,C0.30,13dpg_c,0.00550781,0.00550781,0.00550781,0.00550786,0.00551194,0.00578846,0.00684185,0.00686325,0.00686221
6349,C0.30,dhap_c,3.22025,3.22025,3.22025,3.22032,3.23123,3.4490199999999995,3.8099,3.8159099999999997,3.81549
6350,C0.30,pep_c,0.664126,0.664126,0.664126,0.664127,0.6642020000000001,0.685319,0.775867,0.777717,0.777633
6351,C0.30,pyr_c,32.553000000000004,32.553000000000004,32.553000000000004,32.553000000000004,32.553000000000004,32.6447,35.4937,35.7224,35.7202
6352,C0.30,pi_c,63.1476,63.1476,63.1476,63.1476,63.1476,63.1476,63.1476,63.1476,63.1476
6353,C0.30,6pgl_c,40.6817,40.6818,40.6827,40.6917,40.7819,41.665,48.998999999999995,74.9651,82.9122
6354,C0.30,6pgc_c,2.43757,2.43757,2.43757,2.43758,2.4376599999999997,2.43895,2.48979,2.7432,2.81793
6355,C0.30,ru5p-D_c,0.54889,0.54889,0.54889,0.548891,0.54891,0.549752,0.561869,0.594535,0.606695
6356,C0.30,r5p_c,1.18118,1.18118,1.18118,1.18118,1.1812200000000002,1.18299,1.20908,1.2791700000000001,1.30544
6357,C0.30,e4p_c,0.37209699999999996,0.37209699999999996,0.37209699999999996,0.372029,0.367841,0.3084,0.251687,0.298508,0.385189
6358,C0.30,xu5p-D_c,2.12997,2.12997,2.12997,2.1299799999999998,2.1301900000000002,2.13449,2.1842,2.31296,2.36108
6359,C0.30,s7p_c,3.54949,3.54949,3.5495,3.54961,3.55445,3.6222,3.76957,4.49279,5.85645
6360,C0.05,atp_c,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999,7.026039999999999
6361,C0.05,adp_c,0.796441,0.796441,0.796441,0.796441,0.796441,0.796441,0.796441,0.796441,0.796441
6362,C0.05,nad_c,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999,7.605239999999999
6363,C0.05,nadh_c,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005,0.037664800000000005
6364,C0.05,nadp_c,0.00782896,0.00782896,0.00782896,0.00782896,0.00782896,0.00782896,0.00782896,0.00782896,0.00782896
6365,C0.05,nadph_c,0.0580052,0.0580052,0.0580052,0.0580052,0.0580052,0.0580052,0.0580052,0.0580052,0.0580052
6366,C0.05,3pg_c,19.0982,19.0982,19.0982,19.0985,19.1044,19.2799,20.9122,28.7888,31.8418
6367,C0.05,2pg_c,1.24074,1.24074,1.24074,1.24076,1.24114,1.25253,1.35858,1.8703299999999998,2.06869
6368,C0.05,g6p_c,12.4677,12.4677,12.4677,12.4677,12.4677,12.4677,12.4677,12.4677,12.4677
6369,C0.05,f6p_c,2.1690400000000003,2.17504,2.23387,2.72032,4.156680000000001,4.33545,4.33633,4.33765,4.33816
6370,C0.05,fdp_c,0.39545399999999997,0.39545399999999997,0.395458,0.395719,0.401423,0.41447700000000004,0.45828100000000005,0.707515,0.8195
6371,C0.05,g3p_c,0.0730316,0.0730316,0.073032,0.0730426,0.07344930000000001,0.0746243,0.0792457,0.101771,0.11045999999999999
6372,C0.05,13dpg_c,0.0370663,0.0370663,0.0370664,0.0370679,0.0371236,0.0375373,0.0406667,0.0557803,0.0616278
6373,C0.05,dhap_c,0.676429,0.676429,0.67643,0.676491,0.68029,0.691409,0.733267,0.9372389999999999,1.0159200000000002
6374,C0.05,pep_c,5.316330000000001,5.316330000000001,5.31634,5.316409999999999,5.31725,5.35875,5.81377,8.00897,8.86065
6375,C0.05,pyr_c,18.8364,18.8364,18.8364,18.8364,18.8365,18.8383,18.8915,19.1143,19.1706
6376,C0.05,pi_c,29.7574,29.7574,29.7574,29.7574,29.7574,29.7574,29.7574,29.7574,29.7574
6377,C0.05,6pgl_c,4.20569,4.20601,4.209280000000001,4.2417300000000004,4.54724,6.4364,8.35896,8.3813,8.38424
6378,C0.05,6pgc_c,2.67837,2.67837,2.67837,2.6784,2.6787799999999997,2.68967,2.8573,3.6151800000000005,3.7832199999999996
6379,C0.05,ru5p-D_c,0.276876,0.276876,0.276876,0.276879,0.276918,0.27799,0.29523299999999997,0.37345700000000004,0.39079400000000003
6380,C0.05,r5p_c,0.5508,0.5508,0.550801,0.550805,0.550852,0.5518460000000001,0.58381,0.738978,0.7729239999999999
6381,C0.05,e4p_c,0.166198,0.166198,0.166198,0.166163,0.164674,0.147525,0.102326,0.124722,0.10772899999999999
6382,C0.05,xu5p-D_c,1.08067,1.08067,1.08067,1.0806799999999999,1.08092,1.08449,1.15155,1.45885,1.5270299999999999
6383,C0.05,s7p_c,4.54471,4.54471,4.54471,4.54471,4.54595,4.5612699999999995,4.59495,4.459230000000001,3.50803
6384,C0.11,atp_c,5.8346,5.8346,5.8346,5.8346,5.8346,5.8346,5.8346,5.8346,5.8346
6385,C0.11,adp_c,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999,0.5145689999999999
6386,C0.11,nad_c,6.7919,6.7919,6.7919,6.7919,6.7919,6.7919,6.7919,6.7919,6.7919
6387,C0.11,nadh_c,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005,0.047544800000000005
6388,C0.11,nadp_c,0.0112489,0.0112489,0.0112489,0.0112489,0.0112489,0.0112489,0.0112489,0.0112489,0.0112489
6389,C0.11,nadph_c,0.0537828,0.0537828,0.0537828,0.0537828,0.0537828,0.0537828,0.0537828,0.0537828,0.0537828
6390,C0.11,3pg_c,7.335430000000001,7.335430000000001,7.335430000000001,7.33547,7.3406899999999995,7.62017,9.10055,9.37996,9.3802
6391,C0.11,2pg_c,0.45688599999999996,0.45688599999999996,0.45688599999999996,0.456888,0.457193,0.47448900000000005,0.566782,0.584206,0.584221
6392,C0.11,g6p_c,15.5237,15.5237,15.5237,15.5237,15.5237,15.5237,15.5237,15.5237,15.5237
6393,C0.11,f6p_c,2.69515,2.70749,2.8267900000000004,3.7109900000000002,5.32878,5.381880000000001,5.38395,5.3841,5.3841
6394,C0.11,fdp_c,1.34532,1.34532,1.34534,1.3465799999999999,1.37495,1.51625,1.66355,1.6898099999999998,1.68985
6395,C0.11,g3p_c,0.123369,0.123369,0.123373,0.123466,0.124727,0.13084400000000002,0.137939,0.139203,0.139204
6396,C0.11,13dpg_c,0.0178125,0.0178125,0.0178125,0.017813299999999997,0.0178345,0.0185392,0.022098,0.022769099999999997,0.0227697
6397,C0.11,dhap_c,1.19239,1.19239,1.19239,1.1926700000000001,1.2039600000000001,1.26344,1.32887,1.34043,1.3404399999999999
6398,C0.11,pep_c,1.32312,1.32312,1.32312,1.32312,1.3234700000000001,1.37016,1.64251,1.6941700000000002,1.6942099999999998
6399,C0.11,pyr_c,25.6679,25.6679,25.6679,25.6679,25.6679,25.7002,26.5486,26.7378,26.738000000000003
6400,C0.11,pi_c,46.9384,46.9384,46.9384,46.9384,46.9384,46.9384,46.9384,46.9384,46.9384
6401,C0.11,6pgl_c,6.17817,6.17821,6.17853,6.18173,6.21358,6.5177,8.585339999999999,11.6474,11.7725
6402,C0.11,6pgc_c,3.1909,3.1909,3.1909,3.19092,3.19108,3.19455,3.3272,4.389469999999999,4.555280000000001
6403,C0.11,ru5p-D_c,0.294071,0.294071,0.294071,0.294072,0.294102,0.294574,0.300652,0.355784,0.364438
6404,C0.11,r5p_c,0.636071,0.636071,0.636071,0.636074,0.636112,0.637088,0.650157,0.769085,0.787766
6405,C0.11,e4p_c,0.289124,0.289124,0.289118,0.28870100000000004,0.27605,0.194442,0.167817,0.16928900000000002,0.173156
6406,C0.11,xu5p-D_c,1.14903,1.14903,1.14903,1.14904,1.14924,1.1512,1.17489,1.39063,1.42455
6407,C0.11,s7p_c,5.05804,5.05804,5.05804,5.05843,5.07094,5.15182,5.1763699999999995,5.17345,5.29343
6408,C0.16,atp_c,4.94123,4.94123,4.94123,4.94123,4.94123,4.94123,4.94123,4.94123,4.94123
6409,C0.16,adp_c,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003,0.45964700000000003
6410,C0.16,nad_c,8.14749,8.14749,8.14749,8.14749,8.14749,8.14749,8.14749,8.14749,8.14749
6411,C0.16,nadh_c,0.0449702,0.0449702,0.0449702,0.0449702,0.0449702,0.0449702,0.0449702,0.0449702,0.0449702
6412,C0.16,nadp_c,0.0216832,0.0216832,0.0216832,0.0216832,0.0216832,0.0216832,0.0216832,0.0216832,0.0216832
6413,C0.16,nadph_c,0.146311,0.146311,0.146311,0.146311,0.146311,0.146311,0.146311,0.146311,0.146311
6414,C0.16,3pg_c,10.7399,10.7399,10.7399,10.7399,10.7485,11.2637,13.5425,13.7748,13.7693
6415,C0.16,2pg_c,0.655402,0.655402,0.655402,0.655403,0.655889,0.687004,0.825464,0.8395809999999999,0.839249
6416,C0.16,g6p_c,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001,15.594000000000001
6417,C0.16,f6p_c,2.74607,2.77354,3.02861,4.46052,5.4797400000000005,5.4813,5.4827900000000005,5.48298,5.48299
6418,C0.16,fdp_c,1.8783599999999998,1.8783599999999998,1.8784299999999998,1.88198,1.9343700000000001,2.17092,2.52632,2.56189,2.56077
6419,C0.16,g3p_c,0.140283,0.140283,0.140284,0.140322,0.141801,0.150007,0.16366,0.164986,0.164943
6420,C0.16,13dpg_c,0.0243538,0.0243538,0.0243538,0.0243541,0.024384700000000002,0.0255868,0.030729700000000002,0.031253500000000004,0.0312411
6421,C0.16,dhap_c,1.30945,1.30945,1.30945,1.30969,1.32336,1.39974,1.52419,1.53626,1.53587
6422,C0.16,pep_c,0.944363,0.944363,0.944363,0.944363,0.944615,0.98651,1.19379,1.2150299999999998,1.21454
6423,C0.16,pyr_c,19.2618,19.2618,19.2618,19.2618,19.2618,19.3205,20.1181,20.1974,20.195999999999998
6424,C0.16,pi_c,25.8009,25.8009,25.8009,25.8009,25.8009,25.8009,25.8009,25.8009,25.8009
6425,C0.16,6pgl_c,5.5559,5.5561300000000005,5.55848,5.5819,5.80786,7.47629,10.7311,10.9482,10.9561
6426,C0.16,6pgc_c,4.32967,4.32967,4.32967,4.32969,4.33006,4.34703,4.68429,5.70613,5.82924
6427,C0.16,ru5p-D_c,0.482195,0.482195,0.482195,0.48219700000000004,0.482227,0.483559,0.5193840000000001,0.631691,0.645385
6428,C0.16,r5p_c,0.996117,0.996117,0.996117,0.9961200000000001,0.9961530000000001,0.99787,1.069,1.29872,1.32745
6429,C0.16,e4p_c,0.333009,0.333009,0.33300799999999997,0.332923,0.331148,0.314821,0.241387,0.23258800000000002,0.340848
6430,C0.16,xu5p-D_c,1.8822,1.8822,1.8822,1.88221,1.8824,1.8861400000000001,2.02319,2.46647,2.52082
6431,C0.16,s7p_c,5.84598,5.84598,5.84598,5.84609,5.84814,5.86725,5.9711,6.45739,9.640130000000001
6432,C0.22,atp_c,3.1988,3.1988,3.1988,3.1988,3.1988,3.1988,3.1988,3.1988,3.1988
6433,C0.22,adp_c,0.927259,0.927259,0.927259,0.927259,0.927259,0.927259,0.927259,0.927259,0.927259
6434,C0.22,nad_c,8.79423,8.79423,8.79423,8.79423,8.79423,8.79423,8.79423,8.79423,8.79423
6435,C0.22,nadh_c,0.0743225,0.0743225,0.0743225,0.0743225,0.0743225,0.0743225,0.0743225,0.0743225,0.0743225
6436,C0.22,nadp_c,0.0229686,0.0229686,0.0229686,0.0229686,0.0229686,0.0229686,0.0229686,0.0229686,0.0229686
6437,C0.22,nadph_c,0.0436991,0.0436991,0.0436991,0.0436991,0.0436991,0.0436991,0.0436991,0.0436991,0.0436991
6438,C0.22,3pg_c,8.21215,8.21215,8.21215,8.21216,8.22741,9.28278,11.3577,11.3589,11.3569
6439,C0.22,2pg_c,0.505474,0.505474,0.505475,0.505475,0.50639,0.57097,0.698055,0.698129,0.698006
6440,C0.22,g6p_c,20.2436,20.2436,20.2436,20.2436,20.2436,20.2436,20.2436,20.2436,20.2436
6441,C0.22,f6p_c,3.23858,3.24852,3.34565,4.13122,6.20719,6.42086,6.43112,6.43127,6.43127
6442,C0.22,fdp_c,2.9581,2.9581,2.95818,2.96381,3.1195,3.9289199999999997,4.21325,4.2126,4.2119599999999995
6443,C0.22,g3p_c,0.18173699999999998,0.18173699999999998,0.181738,0.181784,0.185674,0.207723,0.21534499999999998,0.215324,0.21530500000000002
6444,C0.22,13dpg_c,0.0073154,0.0073154,0.0073154,0.00731566,0.00734911,0.0083289,0.010074,0.0100749,0.010073200000000001
6445,C0.22,dhap_c,1.66593,1.66593,1.66593,1.6663,1.7016,1.9031,1.97248,1.97229,1.97212
6446,C0.22,pep_c,0.282814,0.282814,0.282814,0.282815,0.28305,0.30636399999999997,0.35367,0.353702,0.353659
6447,C0.22,pyr_c,21.9602,21.9602,21.9602,21.9602,21.9605,22.2501,23.5996,23.6014,23.6006
6448,C0.22,pi_c,51.8687,51.8687,51.8687,51.8687,51.8687,51.8687,51.8687,51.8687,51.8687
6449,C0.22,6pgl_c,20.8595,20.8596,20.8603,20.866999999999997,20.9347,21.5916,26.6654,39.4348,41.2271
6450,C0.22,6pgc_c,4.98581,4.98581,4.9858199999999995,4.985869999999999,4.98641,4.99291,5.13245,6.895580000000001,8.02276
6451,C0.22,ru5p-D_c,0.525579,0.525579,0.525579,0.525582,0.525613,0.526093,0.53194,0.579814,0.617348
6452,C0.22,r5p_c,1.1013700000000002,1.1013700000000002,1.1013700000000002,1.10138,1.10143,1.10251,1.11471,1.21386,1.29236
6453,C0.22,e4p_c,0.409632,0.409632,0.409632,0.40957,0.40710599999999997,0.381171,0.27971999999999997,0.282911,0.47653199999999996
6454,C0.22,xu5p-D_c,2.05471,2.05471,2.05471,2.05472,2.05485,2.05673,2.0796099999999997,2.26683,2.41376
6455,C0.22,s7p_c,5.90054,5.90054,5.90055,5.90067,5.90381,5.935969999999999,6.09566,6.7104800000000004,11.3284
6456,C0.30,atp_c,5.26048,5.26048,5.26048,5.26048,5.26048,5.26048,5.26048,5.26048,5.26048
6457,C0.30,adp_c,0.733402,0.733402,0.733402,0.733402,0.733402,0.733402,0.733402,0.733402,0.733402
6458,C0.30,nad_c,7.22319,7.22319,7.22319,7.22319,7.22319,7.22319,7.22319,7.22319,7.22319
6459,C0.30,nadh_c,0.26761,0.26761,0.26761,0.26761,0.26761,0.26761,0.26761,0.26761,0.26761
6460,C0.30,nadp_c,0.0231625,0.0231625,0.0231625,0.0231625,0.0231625,0.0231625,0.0231625,0.0231625,0.0231625
6461,C0.30,nadph_c,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999,0.06826389999999999
