# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = inference_model_yeast_exp_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/out/input_data_yeast_exp.json
# init = /var/folders/dg/rm_5w1r54719cfv7q8cj0nkjnz2j8q/T/tmph6eua06f/1f1gg5ey.json
# random
#   seed = 63928
# output
#   file = /Users/nicow/Maud/data/out/inference_model_yeast_exp-202003031326-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,formation_energy.1,formation_energy.2,formation_energy.3,formation_energy.4,formation_energy.5,formation_energy.6,formation_energy.7,formation_energy.8,formation_energy.9,formation_energy.10,formation_energy.11,formation_energy.12,formation_energy.13,kinetic_parameters.1,kinetic_parameters.2,kinetic_parameters.3,kinetic_parameters.4,kinetic_parameters.5,kinetic_parameters.6,kinetic_parameters.7,kinetic_parameters.8,kinetic_parameters.9,kinetic_parameters.10,kinetic_parameters.11,kinetic_parameters.12,kinetic_parameters.13,kinetic_parameters.14,kinetic_parameters.15,kinetic_parameters.16,kinetic_parameters.17,kinetic_parameters.18,kinetic_parameters.19,kinetic_parameters.20,kinetic_parameters.21,kinetic_parameters.22,kinetic_parameters.23,kinetic_parameters.24,kinetic_parameters.25,kinetic_parameters.26,kinetic_parameters.27,kinetic_parameters.28,kinetic_parameters.29,kinetic_parameters.30,kinetic_parameters.31,kinetic_parameters.32,kinetic_parameters.33,kinetic_parameters.34,enzyme_concentration.1.1,enzyme_concentration.2.1,enzyme_concentration.1.2,enzyme_concentration.2.2,enzyme_concentration.1.3,enzyme_concentration.2.3,enzyme_concentration.1.4,enzyme_concentration.2.4,enzyme_concentration.1.5,enzyme_concentration.2.5,enzyme_concentration.1.6,enzyme_concentration.2.6,enzyme_concentration.1.7,enzyme_concentration.2.7,enzyme_concentration.1.8,enzyme_concentration.2.8,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.1.4,conc_unbalanced.2.4,conc_unbalanced.1.5,conc_unbalanced.2.5,conc_unbalanced.1.6,conc_unbalanced.2.6,conc_unbalanced.1.7,conc_unbalanced.2.7,conc_unbalanced.1.8,conc_unbalanced.2.8,initial_time,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,conc.1.5,conc.2.5,conc.1.6,conc.2.6,conc.1.7,conc.2.7,conc.1.8,conc.2.8,conc.1.9,conc.2.9,conc.1.10,conc.2.10,conc.1.11,conc.2.11,conc.1.12,conc.2.12,conc.1.13,conc.2.13,conc.1.14,conc.2.14,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,flux.1.4,flux.2.4,flux.1.5,flux.2.5,flux.1.6,flux.2.6,flux.1.7,flux.2.7,flux.1.8,flux.2.8,delta_g.1,delta_g.2,delta_g.3,delta_g.4,delta_g.5,delta_g.6,delta_g.7,delta_g.8,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yconc_sim.9,yconc_sim.10,yconc_sim.11,yconc_sim.12,yconc_sim.13,yconc_sim.14,yconc_sim.15,yconc_sim.16,yconc_sim.17,yconc_sim.18,yconc_sim.19,yconc_sim.20,yenz_sim.1,yenz_sim.2,yenz_sim.3,yenz_sim.4,yenz_sim.5,yenz_sim.6,yenz_sim.7,yenz_sim.8,yenz_sim.9,yenz_sim.10,yenz_sim.11,yenz_sim.12,yenz_sim.13,yenz_sim.14,yenz_sim.15,yenz_sim.16,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,log_like.1,log_like.2,log_like.3,log_like.4,log_like.5,log_like.6,log_like.7,log_like.8,log_like.9,log_like.10,log_like.11,log_like.12,log_like.13,log_like.14,log_like.15,log_like.16,log_like.17,log_like.18,log_like.19,log_like.20,log_like.21,log_like.22,log_like.23,log_like.24
-75166.4,1,0.00195312,3,7,0,164078,-446.801,-2313.01,-1440.8,-1222.9,-1158.71,-1365.2,-1336.31,-1333.8,-2220.89,-1106.4,-2219,-1111.9,-1073.3,0.977929,0.897489,2.06321,0.200692,0.195392,30.0457,0.229189,63.1835,1.02976,0.309374,485.429,0.102424,0.72768,0.108229,0.99468,203.691,0.449376,1.99634,2.39726,4.08198,6.45737,5.25855,565.562,0.421851,0.0901082,1.5057,0.06007,0.909299,18.9798,0.200652,0.00302004,4.57554,1.98501,58.5345,0.615726,0.339312,0.993599,0.289517,0.153584,0.529119,0.15241,0.497978,0.071855,0.419058,0.076972,0.34889,0.0330378,0.676139,0.0329168,0.610572,4.03351,0.019425,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,0.526688,3.30722,0.422578,2.65855,0,4.03351,0.019425,0.00430071,0.00233298,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,7.43266,0.109314,2.61231,0.0396334,355.489,3.41795,0.0645543,0.359346,3.83545e-05,6.02629e-05,0.526688,3.30722,0.422578,2.65855,1.02043,0.0119669,1.02043,0.0119669,1.00568,0.0119669,1.00049,0.0119669,0.29275,0.0119669,-0.410464,0.0896816,-0.117714,0.101649,-0.117714,0.101649,0,-17.3045,2.51356,-14.8945,2.5942,5.49845,24.8966,-18.4075,3.823,7.45122,0.0768124,408.142,0.535369,0.0939025,0.247902,0.430462,0.297233,4.47361,0.0201573,0.104047,0.0141825,3.39506,3.08347,0.0189232,0.0301062,2.59754,0.0361067,0.0157497,0.549234,0.995451,0.16123,0.150205,0.0779931,0.0750964,0.0332878,0.0319273,0.315476,0.294527,0.51388,0.522902,0.420233,0.372589,0.724395,0.645117,1.00519,-0.402832,0.0192008,0.0950751,-17667.1,-4535.99,-111.311,3.24886,-0.91749,-2461.79,-96.0224,-17152.2,-2281.23,-505.573,-107.717,-856.395,-289.262,-1345.51,-5880.75,-41.5497,-98.3839,-4695.77,-5935.52,1.57337,-1413.46,1.09841,-97.8931,-1556.17
-75166.4,0,14.3855,0,1,1,75212,-446.801,-2313.01,-1440.8,-1222.9,-1158.71,-1365.2,-1336.31,-1333.8,-2220.89,-1106.4,-2219,-1111.9,-1073.3,0.977929,0.897489,2.06321,0.200692,0.195392,30.0457,0.229189,63.1835,1.02976,0.309374,485.429,0.102424,0.72768,0.108229,0.99468,203.691,0.449376,1.99634,2.39726,4.08198,6.45737,5.25855,565.562,0.421851,0.0901082,1.5057,0.06007,0.909299,18.9798,0.200652,0.00302004,4.57554,1.98501,58.5345,0.615726,0.339312,0.993599,0.289517,0.153584,0.529119,0.15241,0.497978,0.071855,0.419058,0.076972,0.34889,0.0330378,0.676139,0.0329168,0.610572,4.03351,0.019425,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,0.526688,3.30722,0.422578,2.65855,0,4.03351,0.019425,0.00430071,0.00233298,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,7.43266,0.109314,2.61231,0.0396334,355.489,3.41795,0.0645543,0.359346,3.83545e-05,6.02629e-05,0.526688,3.30722,0.422578,2.65855,1.02043,0.0119669,1.02043,0.0119669,1.00568,0.0119669,1.00049,0.0119669,0.29275,0.0119669,-0.410464,0.0896816,-0.117714,0.101649,-0.117714,0.101649,0,-17.3045,2.51356,-14.8945,2.5942,5.49845,24.8966,-18.4075,4.07302,7.20674,0.0741051,367.364,0.504261,0.0943758,0.269113,0.449624,0.31896,4.4241,0.0168064,0.0984373,0.0154942,3.2847,3.67355,0.0190264,0.0313446,2.99341,0.0345937,0.0152515,0.513965,1.16974,0.168671,0.167484,0.0714421,0.0838923,0.0332012,0.0345599,0.391846,0.273551,0.519604,0.568961,0.422959,0.35016,0.678584,0.578699,0.999723,-0.416578,0.0126671,0.0870947,-17667.1,-4535.99,-111.311,3.24886,-0.91749,-2461.79,-96.0224,-17152.2,-2281.23,-505.573,-107.717,-856.395,-289.262,-1345.51,-5880.75,-41.5497,-98.3839,-4695.77,-5935.52,1.57337,-1413.46,1.09841,-97.8931,-1556.17
-75166.4,0,2.43117,0,1,1,75212.3,-446.801,-2313.01,-1440.8,-1222.9,-1158.71,-1365.2,-1336.31,-1333.8,-2220.89,-1106.4,-2219,-1111.9,-1073.3,0.977929,0.897489,2.06321,0.200692,0.195392,30.0457,0.229189,63.1835,1.02976,0.309374,485.429,0.102424,0.72768,0.108229,0.99468,203.691,0.449376,1.99634,2.39726,4.08198,6.45737,5.25855,565.562,0.421851,0.0901082,1.5057,0.06007,0.909299,18.9798,0.200652,0.00302004,4.57554,1.98501,58.5345,0.615726,0.339312,0.993599,0.289517,0.153584,0.529119,0.15241,0.497978,0.071855,0.419058,0.076972,0.34889,0.0330378,0.676139,0.0329168,0.610572,4.03351,0.019425,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,0.526688,3.30722,0.422578,2.65855,0,4.03351,0.019425,0.00430071,0.00233298,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,7.43266,0.109314,2.61231,0.0396334,355.489,3.41795,0.0645543,0.359346,3.83545e-05,6.02629e-05,0.526688,3.30722,0.422578,2.65855,1.02043,0.0119669,1.02043,0.0119669,1.00568,0.0119669,1.00049,0.0119669,0.29275,0.0119669,-0.410464,0.0896816,-0.117714,0.101649,-0.117714,0.101649,0,-17.3045,2.51356,-14.8945,2.5942,5.49845,24.8966,-18.4075,3.74692,7.88891,0.0774825,351.641,0.50083,0.0908196,0.246862,0.430652,0.305136,4.27807,0.0189045,0.0964067,0.0145204,3.31087,3.44535,0.0172501,0.0309322,2.62281,0.0392559,0.0155233,0.538125,0.955047,0.15647,0.158893,0.0699921,0.0769446,0.0308556,0.030466,0.335992,0.264822,0.54396,0.482828,0.421092,0.351361,0.711726,0.581936,1.0093,-0.410111,0.0151674,0.0866565,-17667.1,-4535.99,-111.311,3.24886,-0.91749,-2461.79,-96.0224,-17152.2,-2281.23,-505.573,-107.717,-856.395,-289.262,-1345.51,-5880.75,-41.5497,-98.3839,-4695.77,-5935.52,1.57337,-1413.46,1.09841,-97.8931,-1556.17
-75166.4,0,0.239791,0,1,1,75203.7,-446.801,-2313.01,-1440.8,-1222.9,-1158.71,-1365.2,-1336.31,-1333.8,-2220.89,-1106.4,-2219,-1111.9,-1073.3,0.977929,0.897489,2.06321,0.200692,0.195392,30.0457,0.229189,63.1835,1.02976,0.309374,485.429,0.102424,0.72768,0.108229,0.99468,203.691,0.449376,1.99634,2.39726,4.08198,6.45737,5.25855,565.562,0.421851,0.0901082,1.5057,0.06007,0.909299,18.9798,0.200652,0.00302004,4.57554,1.98501,58.5345,0.615726,0.339312,0.993599,0.289517,0.153584,0.529119,0.15241,0.497978,0.071855,0.419058,0.076972,0.34889,0.0330378,0.676139,0.0329168,0.610572,4.03351,0.019425,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,0.526688,3.30722,0.422578,2.65855,0,4.03351,0.019425,0.00430071,0.00233298,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,7.43266,0.109314,2.61231,0.0396334,355.489,3.41795,0.0645543,0.359346,3.83545e-05,6.02629e-05,0.526688,3.30722,0.422578,2.65855,1.02043,0.0119669,1.02043,0.0119669,1.00568,0.0119669,1.00049,0.0119669,0.29275,0.0119669,-0.410464,0.0896816,-0.117714,0.101649,-0.117714,0.101649,0,-17.3045,2.51356,-14.8945,2.5942,5.49845,24.8966,-18.4075,3.77131,8.0753,0.0785102,334.987,0.531288,0.0949089,0.246443,0.450627,0.311729,4.55827,0.0173404,0.119165,0.0142409,3.30462,3.35629,0.0193507,0.0311987,2.69969,0.036856,0.0162573,0.591789,0.9394,0.149417,0.150759,0.0672127,0.0756354,0.0324311,0.0323892,0.321311,0.291796,0.549079,0.492458,0.451039,0.323051,0.649952,0.635212,1.00815,-0.417701,0.0183225,0.0914335,-17667.1,-4535.99,-111.311,3.24886,-0.91749,-2461.79,-96.0224,-17152.2,-2281.23,-505.573,-107.717,-856.395,-289.262,-1345.51,-5880.75,-41.5497,-98.3839,-4695.77,-5935.52,1.57337,-1413.46,1.09841,-97.8931,-1556.17
-75166.4,0,0.0186273,0,1,1,75206,-446.801,-2313.01,-1440.8,-1222.9,-1158.71,-1365.2,-1336.31,-1333.8,-2220.89,-1106.4,-2219,-1111.9,-1073.3,0.977929,0.897489,2.06321,0.200692,0.195392,30.0457,0.229189,63.1835,1.02976,0.309374,485.429,0.102424,0.72768,0.108229,0.99468,203.691,0.449376,1.99634,2.39726,4.08198,6.45737,5.25855,565.562,0.421851,0.0901082,1.5057,0.06007,0.909299,18.9798,0.200652,0.00302004,4.57554,1.98501,58.5345,0.615726,0.339312,0.993599,0.289517,0.153584,0.529119,0.15241,0.497978,0.071855,0.419058,0.076972,0.34889,0.0330378,0.676139,0.0329168,0.610572,4.03351,0.019425,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,0.526688,3.30722,0.422578,2.65855,0,4.03351,0.019425,0.00430071,0.00233298,4.26804,0.0154393,0.320497,0.0370413,0.252574,0.0294128,0.0955334,0.0179445,0.0752071,0.0142465,7.43266,0.109314,2.61231,0.0396334,355.489,3.41795,0.0645543,0.359346,3.83545e-05,6.02629e-05,0.526688,3.30722,0.422578,2.65855,1.02043,0.0119669,1.02043,0.0119669,1.00568,0.0119669,1.00049,0.0119669,0.29275,0.0119669,-0.410464,0.0896816,-0.117714,0.101649,-0.117714,0.101649,0,-17.3045,2.51356,-14.8945,2.5942,5.49845,24.8966,-18.4075,3.98293,7.37903,0.0746394,331.1,0.517216,0.0967507,0.252996,0.431239,0.295583,3.97676,0.0193152,0.117166,0.014495,3.56252,3.20583,0.0179896,0.0296566,2.6708,0.0392409,0.0158409,0.598339,0.920213,0.153454,0.146118,0.0710697,0.0728226,0.0337692,0.0369228,0.41765,0.29105,0.485626,0.528656,0.459219,0.325508,0.701337,0.592122,1.00241,-0.407324,0.00261167,0.0842669,-17667.1,-4535.99,-111.311,3.24886,-0.91749,-2461.79,-96.0224,-17152.2,-2281.23,-505.573,-107.717,-856.395,-289.262,-1345.51,-5880.75,-41.5497,-98.3839,-4695.77,-5935.52,1.57337,-1413.46,1.09841,-97.8931,-1556.17
-64036.4,1,0.00130482,2,3,0,74751.6,-446.799,-2313.01,-1440.8,-1222.9,-1158.71,-1365.21,-1336.31,-1333.8,-2220.89,-1106.4,-2218.99,-1111.9,-1073.3,1.0066,0.898276,1.78727,0.200416,0.195044,30.0173,0.229215,63.2429,1.03064,0.308012,485.613,0.102261,0.724302,0.108151,0.991854,204.249,0.45022,1.99426,2.40048,4.02809,6.45886,5.27979,565.632,0.42171,0.0899424,1.50638,0.0600386,0.904494,18.9992,0.201223,0.00304602,4.55811,1.97352,57.8708,0.531685,0.339144,0.993198,0.288752,0.152897,0.528364,0.152179,0.497362,0.0712477,0.417861,0.0771776,0.347997,0.0332167,0.676351,0.0328856,0.608319,3.91286,0.0196581,4.24494,0.0155596,0.320749,0.037045,0.253095,0.0295614,0.0953909,0.0178778,0.0745466,0.0142429,0.523867,3.24464,0.424913,2.6559,0,3.91286,0.0196581,0.00299442,0.00201236,4.24494,0.0155596,0.320749,0.037045,0.253095,0.0295614,0.0953909,0.0178778,0.0745466,0.0142429,3.57381,0.0971464,1.26698,0.0353018,231.551,3.28185,0.0639375,0.352081,3.67254e-05,5.97157e-05,0.523867,3.24464,0.424913,2.6559,0.754734,0.0103993,0.754734,0.0103993,0.747688,0.0103993,0.745182,0.0103993,0.286153,0.0103993,-0.398997,0.0877057,-0.112845,0.098105,-0.112845,0.098105,0,-17.2987,2.50798,-14.8849,2.59414,5.50175,24.8974,-18.4239,3.81168,3.64486,0.0730125,224.024,0.45047,0.0856213,0.242773,0.374743,0.324292,4.46014,0.0186826,0.0995095,0.0152307,3.33212,3.40446,0.0179815,0.0295732,2.76126,0.0337162,0.0168245,0.437565,0.981476,0.148489,0.150727,0.0740325,0.0814345,0.0327354,0.0313579,0.333571,0.280684,0.547061,0.456238,0.409584,0.365617,0.655621,0.56748,0.737604,-0.397435,0.00947951,0.0901328,-9371.2,-4320.07,-116.129,2.57653,-2.15838,-1540.66,-93.5253,-15600.7,-2273.96,-504.618,-107.106,-851.838,-289.644,-1339.88,-5854.91,-66.8161,-98.4556,-4617.3,-5893.95,1.79841,-1408.1,1.09799,-97.8645,-1547.51
-54736.1,1,0.00189104,2,3,0,63733.9,-446.794,-2313.02,-1440.79,-1222.9,-1158.71,-1365.21,-1336.31,-1333.81,-2220.9,-1106.4,-2218.99,-1111.91,-1073.3,1.05672,0.901452,1.48565,0.201759,0.195595,29.8016,0.228614,63.5058,1.03371,0.310158,483.789,0.101924,0.719755,0.108397,0.985714,204.941,0.448353,1.9981,2.40222,3.94429,6.45239,5.2916,564.757,0.423483,0.0900554,1.50566,0.0599992,0.900574,18.8601,0.20289,0.00307987,4.54786,1.97028,56.935,0.439934,0.34067,0.982603,0.287234,0.153196,0.526472,0.151921,0.490025,0.0702734,0.416405,0.0773939,0.347959,0.0334214,0.674888,0.032685,0.612901,3.75518,0.0201244,4.19329,0.0156854,0.320431,0.0374166,0.252403,0.0297203,0.0944497,0.0179583,0.0731642,0.0142427,0.51569,3.11659,0.427382,2.66554,0,3.75518,0.0201244,0.00194541,0.00168196,4.19329,0.0156854,0.320431,0.0374166,0.252403,0.0297203,0.0944497,0.0179583,0.0731642,0.0142427,1.24458,0.081984,0.444214,0.0298642,118.255,2.99399,0.0623733,0.336431,3.45771e-05,5.7394e-05,0.51569,3.11659,0.427382,2.66554,0.509552,0.00865218,0.509552,0.00865218,0.50715,0.00865218,0.506287,0.00865218,0.275616,0.00865218,-0.380536,0.0838374,-0.10492,0.0924896,-0.10492,0.0924896,0,-17.2875,2.50202,-14.8643,2.58201,5.51472,24.9019,-18.4486,3.86492,1.24423,0.0755309,115.359,0.518892,0.0984379,0.249182,0.454968,0.328058,4.28693,0.0200782,0.0791017,0.014487,3.19398,3.22724,0.0177602,0.0285721,2.78913,0.0373487,0.0164071,0.262648,1.06074,0.146361,0.150245,0.0732891,0.0789075,0.0315227,0.0329859,0.290009,0.283438,0.521824,0.467194,0.41776,0.350472,0.688161,0.610949,0.51177,-0.380402,0.00839924,0.0800498,-3970,-3983.52,-121.615,0.808188,-4.42727,-590.765,-88.3304,-13316.7,-2252.77,-498.3,-107.919,-847.059,-289.162,-1327.22,-5804.27,-112.913,-98.4612,-4442.44,-5806.79,1.52636,-1402.41,1.0976,-95.0261,-1538.56
-51628.2,0.333333,0.00305706,1,3,1,54630.6,-446.795,-2313.02,-1440.79,-1222.9,-1158.71,-1365.21,-1336.31,-1333.8,-2220.9,-1106.4,-2218.98,-1111.92,-1073.3,1.07804,0.90359,1.36968,0.201248,0.195312,29.7898,0.229238,63.7427,1.03031,0.309557,484.409,0.101782,0.717239,0.10779,0.991675,206.348,0.445738,1.99516,2.39885,3.94088,6.43363,5.30308,564.82,0.424347,0.0896379,1.51035,0.0596042,0.89999,18.7982,0.204012,0.00311363,4.57136,1.96876,56.4137,0.405011,0.342361,0.980297,0.287105,0.152917,0.525844,0.151506,0.487345,0.0702391,0.416385,0.0776073,0.348019,0.0335136,0.676322,0.0324292,0.612626,3.70472,0.0203043,4.17237,0.0157717,0.322001,0.0375571,0.252967,0.0298154,0.0936142,0.0179169,0.0727223,0.0142524,0.510729,3.04315,0.428657,2.6739,0,3.70472,0.0203043,0.00160574,0.00153614,4.17237,0.0157717,0.322001,0.0375571,0.252967,0.0298154,0.0936142,0.0179169,0.0727223,0.0142524,0.719726,0.0753635,0.256614,0.0274304,80.0633,2.84362,0.0616369,0.328181,3.35303e-05,5.65046e-05,0.510729,3.04315,0.428657,2.6739,0.429338,0.00799946,0.429338,0.00799946,0.427983,0.00799946,0.427496,0.00799946,0.274527,0.00799946,-0.375027,0.0810167,-0.1005,0.0890161,-0.1005,0.0890161,0,-17.2845,2.50403,-14.8622,2.57618,5.51722,24.9086,-18.4532,3.36908,0.719673,0.0712741,75.5876,0.518269,0.0895299,0.260702,0.408596,0.306283,4.07202,0.0220061,0.0769269,0.0129024,2.95653,3.03936,0.0180665,0.0292705,2.42729,0.0381902,0.015135,0.343975,0.926513,0.1537,0.148671,0.0684044,0.0741014,0.0351532,0.0335623,0.349962,0.251856,0.501868,0.491025,0.443957,0.362732,0.650173,0.655298,0.427137,-0.372537,0.023188,0.0761221,-2689.23,-3885.72,-123.696,-0.858629,-5.32147,-273.104,-86.6789,-12073.9,-2239.79,-492.672,-107.255,-844.607,-291.536,-1322.07,-5785.11,-140.061,-98.2637,-4345.77,-5755.48,1.66709,-1399.02,1.09303,-93.9708,-1532.47
-40917.3,0.63295,0.000652292,5,31,0,51568.4,-446.795,-2313.04,-1440.78,-1222.89,-1158.71,-1365.22,-1336.31,-1333.8,-2220.89,-1106.4,-2218.97,-1111.94,-1073.3,1.14657,0.909483,1.053,0.201626,0.195687,29.6685,0.230174,63.9163,1.03569,0.309701,479.227,0.101907,0.715257,0.108748,0.997313,208.249,0.445651,1.98828,2.40207,4.10322,6.53241,5.30675,564.656,0.429848,0.0902001,1.50386,0.0591536,0.894815,18.8227,0.20735,0.00322614,4.58283,1.93775,55.0492,0.308953,0.343615,0.969013,0.284095,0.153002,0.518309,0.15066,0.475684,0.0740881,0.414307,0.0782514,0.351831,0.0341591,0.674017,0.0320528,0.613318,3.53699,0.0212427,4.06602,0.0158741,0.325685,0.0377976,0.254937,0.0303759,0.0919156,0.0178964,0.069662,0.0142343,0.499531,2.82302,0.428877,2.68087,0,3.53699,0.0212427,0.000897738,0.00119748,4.06602,0.0158741,0.325685,0.0377976,0.254937,0.0303759,0.0919156,0.0178964,0.069662,0.0142343,0.0214201,0.0589665,0.00646241,0.0213888,2.83255,2.40563,0.0593192,0.302611,2.8912e-05,5.35971e-05,0.499531,2.82302,0.428877,2.68087,0.245563,0.00620267,0.245563,0.00620267,0.245563,0.00620267,0.245563,0.00620267,0.245559,0.00620267,-0.33056,0.0726925,-0.085001,0.0788952,-0.085001,0.0788952,0,-17.2624,2.51255,-14.8343,2.5527,5.53236,24.9148,-18.506,3.40805,0.0221709,0.0741761,2.88753,0.520989,0.0846389,0.262867,0.400847,0.352433,3.75946,0.0213431,0.0619758,0.0140807,2.52092,2.85961,0.0178967,0.0273841,2.51364,0.0395853,0.0150799,0.368928,1.00032,0.138428,0.157425,0.070326,0.074777,0.0366059,0.031783,0.312588,0.289769,0.52545,0.515438,0.382591,0.338201,0.625187,0.576606,0.249702,-0.32285,0.0111459,0.0745875,-680.53,-3140.82,-129.512,-7.63293,-8.93831,-1089.99,-75.3814,-3919.31,-2210.17,-481.174,-104.967,-844.186,-297.097,-1295.61,-5688.32,-235.34,-98.6298,-4039.28,-5595.4,1.73629,-1379.37,1.08625,-92.1855,-1525.31
-40250.6,1,0.000367366,3,7,0,40949.3,-446.792,-2313.04,-1440.78,-1222.9,-1158.71,-1365.23,-1336.32,-1333.81,-2220.89,-1106.4,-2218.97,-1111.94,-1073.3,1.15293,0.907165,1.02906,0.201164,0.195786,29.7045,0.229991,63.9602,1.03483,0.309156,478.387,0.101799,0.717126,0.108695,0.994197,207.763,0.444309,1.98265,2.40661,4.16002,6.53011,5.32833,563.385,0.430603,0.0901215,1.50144,0.0593293,0.896161,18.7812,0.207366,0.00323402,4.58514,1.93286,55.1508,0.302812,0.344217,0.967626,0.28453,0.152826,0.516865,0.150164,0.473329,0.0751734,0.4135,0.0780738,0.35093,0.0341607,0.673664,0.0319574,0.612932,3.52375,0.0213441,4.05105,0.0159382,0.325789,0.0379281,0.254245,0.0305415,0.0917358,0.0179046,0.069596,0.0142293,0.497267,2.7974,0.429902,2.68236,0,3.52375,0.0213441,0.000856599,0.00116509,4.05105,0.0159382,0.325789,0.0379281,0.254245,0.0305415,0.0917358,0.0179046,0.069596,0.0142293,0.0165844,0.0574273,0.00477823,0.0208437,2.0386,2.34789,0.0586687,0.298726,2.86265e-05,5.32503e-05,0.497267,2.7974,0.429902,2.68236,0.23468,0.00607937,0.23468,0.00607937,0.23468,0.00607937,0.23468,0.00607937,0.23468,0.00607937,-0.31868,0.0724273,-0.0839998,0.0785067,-0.0839998,0.0785067,0,-17.2616,2.51097,-14.8224,2.54747,5.54177,24.9123,-18.5162,3.33327,0.0167603,0.0679849,2.12701,0.510282,0.0895492,0.263042,0.449917,0.318528,3.91728,0.0215649,0.0567224,0.0143933,2.14755,2.81478,0.0161391,0.0309642,2.79229,0.0351796,0.015936,0.372104,0.973401,0.148701,0.138847,0.0733938,0.08009,0.0337934,0.0324637,0.446503,0.2684,0.515995,0.487631,0.421336,0.349028,0.631458,0.670237,0.2322,-0.320886,0.00794232,0.0665179,-602.339,-2955.19,-129.916,-7.89432,-9.26861,-1342.41,-75.1407,-3358.12,-2204.13,-479.952,-105.766,-842.224,-297.255,-1291.86,-5678.17,-247.05,-98.7326,-3995.69,-5576.12,1.70867,-1373.66,1.08445,-91.2287,-1520.85
