# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = inference_model_yeast_exp_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/out/input_data_yeast_exp.json
# init = /var/folders/dg/rm_5w1r54719cfv7q8cj0nkjnz2j8q/T/tmph6eua06f/1f1gg5ey.json
# random
#   seed = 63928
# output
#   file = /Users/nicow/Maud/data/out/inference_model_yeast_exp-202003031326-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,formation_energy.1,formation_energy.2,formation_energy.3,formation_energy.4,formation_energy.5,formation_energy.6,formation_energy.7,formation_energy.8,formation_energy.9,formation_energy.10,formation_energy.11,formation_energy.12,formation_energy.13,kinetic_parameters.1,kinetic_parameters.2,kinetic_parameters.3,kinetic_parameters.4,kinetic_parameters.5,kinetic_parameters.6,kinetic_parameters.7,kinetic_parameters.8,kinetic_parameters.9,kinetic_parameters.10,kinetic_parameters.11,kinetic_parameters.12,kinetic_parameters.13,kinetic_parameters.14,kinetic_parameters.15,kinetic_parameters.16,kinetic_parameters.17,kinetic_parameters.18,kinetic_parameters.19,kinetic_parameters.20,kinetic_parameters.21,kinetic_parameters.22,kinetic_parameters.23,kinetic_parameters.24,kinetic_parameters.25,kinetic_parameters.26,kinetic_parameters.27,kinetic_parameters.28,kinetic_parameters.29,kinetic_parameters.30,kinetic_parameters.31,kinetic_parameters.32,kinetic_parameters.33,kinetic_parameters.34,enzyme_concentration.1.1,enzyme_concentration.2.1,enzyme_concentration.1.2,enzyme_concentration.2.2,enzyme_concentration.1.3,enzyme_concentration.2.3,enzyme_concentration.1.4,enzyme_concentration.2.4,enzyme_concentration.1.5,enzyme_concentration.2.5,enzyme_concentration.1.6,enzyme_concentration.2.6,enzyme_concentration.1.7,enzyme_concentration.2.7,enzyme_concentration.1.8,enzyme_concentration.2.8,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.1.4,conc_unbalanced.2.4,conc_unbalanced.1.5,conc_unbalanced.2.5,conc_unbalanced.1.6,conc_unbalanced.2.6,conc_unbalanced.1.7,conc_unbalanced.2.7,conc_unbalanced.1.8,conc_unbalanced.2.8,initial_time,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,conc.1.5,conc.2.5,conc.1.6,conc.2.6,conc.1.7,conc.2.7,conc.1.8,conc.2.8,conc.1.9,conc.2.9,conc.1.10,conc.2.10,conc.1.11,conc.2.11,conc.1.12,conc.2.12,conc.1.13,conc.2.13,conc.1.14,conc.2.14,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,flux.1.4,flux.2.4,flux.1.5,flux.2.5,flux.1.6,flux.2.6,flux.1.7,flux.2.7,flux.1.8,flux.2.8,delta_g.1,delta_g.2,delta_g.3,delta_g.4,delta_g.5,delta_g.6,delta_g.7,delta_g.8,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yconc_sim.9,yconc_sim.10,yconc_sim.11,yconc_sim.12,yconc_sim.13,yconc_sim.14,yconc_sim.15,yconc_sim.16,yconc_sim.17,yconc_sim.18,yconc_sim.19,yconc_sim.20,yenz_sim.1,yenz_sim.2,yenz_sim.3,yenz_sim.4,yenz_sim.5,yenz_sim.6,yenz_sim.7,yenz_sim.8,yenz_sim.9,yenz_sim.10,yenz_sim.11,yenz_sim.12,yenz_sim.13,yenz_sim.14,yenz_sim.15,yenz_sim.16,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,log_like.1,log_like.2,log_like.3,log_like.4,log_like.5,log_like.6,log_like.7,log_like.8,log_like.9,log_like.10,log_like.11,log_like.12,log_like.13,log_like.14,log_like.15,log_like.16,log_like.17,log_like.18,log_like.19,log_like.20,log_like.21,log_like.22,log_like.23,log_like.24
-50496.3,0.6687,0.00123565,2,3,0,50995,-446.796,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.29,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.07448,0.896758,1.31128,0.199655,0.196643,29.7065,0.230309,63.4533,1.04028,0.309643,486.087,0.101055,0.719923,0.110415,1.00278,204.718,0.44551,1.99967,2.41203,3.97928,6.5068,5.24583,567.377,0.425195,0.0906432,1.51157,0.0597487,0.9117,18.7362,0.203533,0.00313443,4.60275,1.93895,56.8026,0.394607,0.340878,0.985055,0.293437,0.154718,0.51766,0.150664,0.488351,0.0703167,0.421476,0.0783234,0.348199,0.0330995,0.668309,0.0327292,0.615608,3.71949,0.0202541,4.15491,0.0157137,0.319287,0.0369617,0.254523,0.0299423,0.0932341,0.0178211,0.0724616,0.0142445,0.521981,3.00868,0.428991,2.66151,0,3.71949,0.0202541,0.00147831,0.00144392,4.15491,0.0157137,0.319287,0.0369617,0.254523,0.0299423,0.0932341,0.0178211,0.0724616,0.0142445,0.546098,0.0705951,0.194412,0.0256792,65.418,2.73638,0.0626583,0.323287,3.45707e-05,5.5821e-05,0.521981,3.00868,0.428991,2.66151,0.401159,0.00766819,0.401159,0.00766819,0.400153,0.00766819,0.399791,0.00766819,0.276979,0.00766819,-0.377551,0.0795782,-0.100572,0.0872464,-0.100572,0.0872464,0,-17.2667,2.50549,-14.8526,2.54733,5.52625,24.9103,-18.4492,3.62909,0.559717,0.0737583,71.6528,0.548049,0.0903097,0.250676,0.427566,0.339187,4.04308,0.0197409,0.0741949,0.01487,2.74378,3.05136,0.018303,0.0316881,2.55642,0.0379966,0.0172948,0.245741,1.01541,0.165808,0.15888,0.0621973,0.0758491,0.0341906,0.0330832,0.264118,0.285747,0.528752,0.517425,0.430165,0.345484,0.778196,0.653467,0.399413,-0.378576,0.00174419,0.0764278,-2297.87,-3930.37,-124.759,-1.83119,-5.05081,-158.462,-85.7067,-11454,-2269.1,-490.106,-105.444,-843.966,-287.432,-1317.75,-5790.45,-163.091,-98.4234,-4274.34,-5731.05,1.98592,-1394.53,1.0984,-98.51,-1536.56
-50319.1,0.836842,0.000824539,2,3,0,50538.2,-446.796,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.29,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.07555,0.897216,1.30455,0.199832,0.196387,29.7313,0.230464,63.4579,1.04056,0.309855,485.894,0.101136,0.720775,0.110409,1.00349,204.512,0.446274,1.99854,2.41261,3.9789,6.49571,5.24217,567.608,0.425658,0.0906266,1.51203,0.0597504,0.911252,18.715,0.20364,0.00313792,4.60213,1.93436,56.7862,0.392901,0.340816,0.983499,0.293324,0.154826,0.517338,0.150831,0.487552,0.0703627,0.421617,0.0784533,0.348146,0.0330902,0.668464,0.0326511,0.615495,3.71396,0.0202722,4.16376,0.0157158,0.319143,0.0369641,0.254784,0.0299698,0.0932699,0.0178366,0.0724349,0.0142378,0.521693,3.00259,0.429339,2.66404,0,3.71396,0.0202722,0.00146497,0.00143674,4.16376,0.0157158,0.319143,0.0369641,0.254784,0.0299698,0.0932699,0.0178366,0.0724349,0.0142378,0.524895,0.0703404,0.186815,0.0255847,63.4763,2.7259,0.0625859,0.322576,3.45152e-05,5.57455e-05,0.521693,3.00259,0.429339,2.66404,0.397156,0.00763018,0.397156,0.00763018,0.396192,0.00763018,0.395846,0.00763018,0.277044,0.00763018,-0.377184,0.0793243,-0.100141,0.0869545,-0.100141,0.0869545,0,-17.2647,2.50567,-14.8514,2.54837,5.52669,24.9111,-18.4499,3.79796,0.478847,0.0686746,63.774,0.500432,0.0868181,0.243327,0.422718,0.320628,4.01449,0.0231324,0.0660305,0.0149463,2.97339,3.07762,0.0181345,0.0300807,2.63868,0.035409,0.0160419,0.290715,0.927241,0.155106,0.13958,0.0743534,0.0776454,0.0325353,0.0326657,0.408463,0.290901,0.505055,0.497146,0.413416,0.326097,0.678775,0.65579,0.392415,-0.379824,0.00859973,0.0798011,-2244.65,-3923.87,-124.881,-2.01142,-5.15124,-144.517,-85.6075,-11363,-2268.35,-490.348,-105.143,-843.301,-287.215,-1319.94,-5788.52,-164.414,-98.5592,-4267.25,-5726.71,1.93502,-1393.56,1.09801,-98.492,-1536.41
-50045.9,0.604142,0.000952557,2,3,0,50358,-446.798,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.07749,0.897713,1.29441,0.199916,0.196303,29.7518,0.231021,63.4236,1.04143,0.309938,484.809,0.101202,0.720079,0.110267,1.00229,204.544,0.446262,1.99725,2.41307,3.98233,6.49205,5.25515,567.45,0.425694,0.0906733,1.51182,0.0597954,0.91101,18.7152,0.203653,0.00313701,4.60461,1.93281,56.6603,0.389803,0.341038,0.984282,0.293072,0.15486,0.517879,0.150879,0.487914,0.0702773,0.421425,0.0784809,0.347962,0.0330728,0.669021,0.0326351,0.615889,3.70646,0.0203089,4.15848,0.0157277,0.319493,0.0370191,0.255232,0.0299923,0.0933365,0.0178353,0.072326,0.0142322,0.521864,3.00037,0.42964,2.66509,0,3.70646,0.0203089,0.00143926,0.00142835,4.15848,0.0157277,0.319493,0.0370191,0.255232,0.0299923,0.0933365,0.0178353,0.072326,0.0142322,0.493727,0.0699755,0.175707,0.0254589,60.4685,2.71658,0.0625365,0.322076,3.43647e-05,5.56971e-05,0.521864,3.00037,0.42964,2.66509,0.390629,0.00758033,0.390629,0.00758033,0.389728,0.00758033,0.389403,0.00758033,0.276802,0.00758033,-0.376426,0.0792925,-0.0996236,0.0868728,-0.0996236,0.0868728,0,-17.265,2.505,-14.8487,2.54565,5.52871,24.9128,-18.4496,3.4503,0.538742,0.0706238,57.9573,0.540552,0.0987651,0.256115,0.416672,0.319061,4.04882,0.0196874,0.073242,0.0140958,2.62423,3.37575,0.0177434,0.0323419,2.60681,0.0361518,0.0163087,0.451453,1.00899,0.15402,0.148721,0.0710099,0.0732924,0.0316581,0.0325135,0.362749,0.282229,0.504592,0.498362,0.406719,0.335963,0.719021,0.68091,0.384205,-0.381426,0.0100582,0.0800593,-2159.06,-3910.43,-125.041,-2.03422,-5.28913,-124.196,-85.202,-11217,-2268.79,-490.797,-104.628,-842.725,-287.743,-1318.63,-5784.63,-166.328,-98.6721,-4260.91,-5725.12,1.93957,-1392.77,1.09774,-98.0651,-1535.57
-49966.5,0.346792,0.000537009,4,15,0,50078.4,-446.797,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.07802,0.898553,1.2921,0.200019,0.196363,29.7661,0.231197,63.4188,1.04135,0.309903,484.572,0.101217,0.720113,0.110178,1.00144,204.591,0.446349,1.99581,2.41309,3.98371,6.49111,5.25857,567.734,0.425931,0.0907066,1.51187,0.0597275,0.910546,18.7109,0.203705,0.00314034,4.6033,1.93191,56.6839,0.389022,0.341203,0.9843,0.292748,0.154782,0.517489,0.150871,0.487944,0.0703525,0.421403,0.078525,0.347903,0.0330832,0.668746,0.032628,0.615929,3.70268,0.0203242,4.15788,0.0157227,0.319549,0.0370213,0.255446,0.0300054,0.0934264,0.0178141,0.0722444,0.0142292,0.521803,2.99809,0.429635,2.66618,0,3.70268,0.0203242,0.00143357,0.00142954,4.15788,0.0157227,0.319549,0.0370213,0.255446,0.0300054,0.0934264,0.0178141,0.0722444,0.0142292,0.485,0.0698585,0.172559,0.0254133,59.539,2.71105,0.0625253,0.321837,3.43257e-05,5.57809e-05,0.521803,2.99809,0.429635,2.66618,0.38902,0.00757238,0.38902,0.00757238,0.388136,0.00757238,0.387818,0.00757238,0.277146,0.00757238,-0.376542,0.0793772,-0.099396,0.0869495,-0.099396,0.0869495,0,-17.2659,2.5053,-14.8487,2.54433,5.52866,24.9117,-18.4491,3.63558,0.49149,0.075971,59.5378,0.484392,0.0853939,0.246579,0.437091,0.302848,4.0446,0.0204188,0.0728871,0.0145252,2.87684,2.83233,0.0190311,0.0270542,2.6197,0.038093,0.0161275,0.478209,0.993354,0.153582,0.148385,0.0680767,0.0793734,0.0334905,0.0320691,0.309874,0.303611,0.502811,0.495209,0.434727,0.325697,0.71042,0.571321,0.394165,-0.373537,0.00268778,0.0711993,-2138.26,-3912.49,-125.067,-1.97369,-5.35937,-118.557,-84.8985,-11170.7,-2268.64,-491.405,-104.382,-842.734,-287.829,-1318.49,-5783.01,-166.946,-98.7336,-4257.15,-5723.5,2.00909,-1392.3,1.09739,-98.048,-1535.92
-49717.5,0.993534,0.000137948,4,15,0,50005.1,-446.798,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.0784,0.900792,1.28367,0.199967,0.196396,29.7948,0.231283,63.4068,1.04269,0.3103,484.243,0.101136,0.718864,0.110365,1.00163,204.783,0.446278,1.99497,2.41365,3.9875,6.48396,5.2581,568.499,0.426259,0.0908044,1.51269,0.0597766,0.912136,18.6812,0.203933,0.00314265,4.59075,1.9289,56.7202,0.386314,0.341095,0.984484,0.292634,0.15469,0.517565,0.150886,0.48784,0.0705197,0.420811,0.0785802,0.347898,0.033102,0.668932,0.0325828,0.616585,3.69701,0.0203368,4.15577,0.0157288,0.319141,0.0369679,0.25485,0.0300328,0.0933754,0.0178298,0.0722406,0.0142315,0.522256,2.98775,0.429721,2.66326,0,3.69701,0.0203368,0.00141123,0.00141953,4.15577,0.0157288,0.319141,0.0369679,0.25485,0.0300328,0.0933754,0.0178298,0.0722406,0.0142315,0.4534,0.0689778,0.161268,0.0250981,56.6164,2.69069,0.0625318,0.320569,3.43127e-05,5.55575e-05,0.522256,2.98775,0.429721,2.66326,0.383632,0.00752698,0.383631,0.00752698,0.382812,0.00752698,0.382517,0.00752698,0.277909,0.00752698,-0.377023,0.0789402,-0.0991144,0.0864672,-0.0991144,0.0864672,0,-17.264,2.50477,-14.8475,2.54407,5.5299,24.9094,-18.4492,3.74078,0.475589,0.0720755,55.8554,0.530206,0.0937277,0.244516,0.456351,0.306347,4.26541,0.0209567,0.0690296,0.0141758,2.70596,2.86195,0.0183652,0.0308571,2.77097,0.0385664,0.0164022,0.426916,1.0145,0.159675,0.165479,0.0663655,0.0760473,0.030629,0.0322341,0.368558,0.276931,0.552729,0.4792,0.407309,0.384899,0.669601,0.618047,0.378858,-0.370011,0.00852477,0.085261,-2069.41,-3921.02,-125.213,-2.28902,-5.46564,-98.4049,-84.8843,-11020.7,-2269.81,-491.061,-105.067,-842.571,-287.211,-1317.96,-5781.68,-171.667,-98.6864,-4243.24,-5716.1,1.95754,-1391.34,1.09817,-98.4623,-1535.49
-49527.4,0.955604,0.00026964,3,7,0,49741.8,-446.797,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.08075,0.901351,1.2771,0.200062,0.196115,29.7727,0.231288,63.3368,1.04165,0.310431,483.647,0.101121,0.71851,0.110381,1.00094,204.811,0.445921,1.99445,2.41415,3.99182,6.48697,5.25735,569.399,0.42618,0.0908285,1.51188,0.0598152,0.912571,18.6914,0.203974,0.00314449,4.59525,1.92806,56.6419,0.384537,0.341295,0.984776,0.292553,0.154618,0.517309,0.150709,0.487993,0.0706394,0.421189,0.078567,0.347762,0.0331246,0.668665,0.0326067,0.617013,3.69055,0.0203481,4.15517,0.0157291,0.319675,0.0369788,0.254919,0.0300221,0.0932841,0.0178321,0.0722058,0.0142447,0.522084,2.98341,0.429791,2.66105,0,3.69055,0.0203481,0.00139669,0.00141213,4.15517,0.0157291,0.319675,0.0369788,0.254919,0.0300221,0.0932841,0.0178321,0.0722058,0.0142447,0.432087,0.068585,0.1536,0.02495,54.3831,2.68066,0.0624979,0.320034,3.41545e-05,5.53761e-05,0.522084,2.98341,0.429791,2.66105,0.379578,0.00748425,0.379578,0.00748425,0.378801,0.00748425,0.378522,0.00748425,0.278551,0.00748425,-0.377323,0.0785857,-0.0987725,0.08607,-0.0987725,0.08607,0,-17.2639,2.50529,-14.847,2.54266,5.53045,24.9111,-18.4515,3.9612,0.431769,0.0648708,53.5344,0.521427,0.0912524,0.27259,0.40161,0.306644,4.21433,0.0211924,0.0671352,0.0145956,2.63459,2.86611,0.0189659,0.0330963,2.7395,0.0391787,0.0171336,0.346671,1.02947,0.154351,0.15014,0.0655665,0.0786877,0.0321361,0.0311714,0.375926,0.301872,0.509584,0.514208,0.403564,0.338946,0.722105,0.622313,0.367532,-0.381679,0.000978334,0.0774412,-2018.27,-3926.33,-125.35,-2.55046,-5.58796,-85.1157,-84.7546,-10901.5,-2269.36,-490.444,-104.988,-842.436,-288.019,-1317.82,-5780.48,-173.813,-98.4196,-4236.36,-5712.99,1.95009,-1391.72,1.09844,-98.3773,-1535.47
-49450.9,0.501133,0.000468132,3,7,0,49572.4,-446.797,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.08087,0.901364,1.27509,0.199924,0.196179,29.7819,0.231257,63.4145,1.04153,0.310347,483.883,0.101119,0.718207,0.110345,1.0001,204.726,0.446279,1.99492,2.41499,3.99233,6.48807,5.25817,568.798,0.426248,0.0907713,1.5126,0.0598061,0.912342,18.6929,0.20404,0.00314381,4.59915,1.92745,56.6807,0.383708,0.341105,0.984246,0.29263,0.154573,0.517058,0.150515,0.487873,0.0707145,0.421303,0.0785549,0.347694,0.03313,0.668328,0.0325826,0.617343,3.68715,0.0203553,4.15283,0.0157359,0.319703,0.0369795,0.254916,0.0300147,0.0933471,0.0178493,0.0721674,0.0142538,0.521685,2.98021,0.429843,2.66107,0,3.68715,0.0203553,0.00138897,0.00140674,4.15283,0.0157359,0.319703,0.0369795,0.254916,0.0300147,0.0933471,0.0178493,0.0721674,0.0142538,0.424775,0.0683592,0.151032,0.0248759,53.5384,2.67296,0.0624717,0.319717,3.40929e-05,5.52393e-05,0.521685,2.98021,0.429843,2.66107,0.378076,0.00747244,0.378076,0.00747244,0.377314,0.00747244,0.37704,0.00747244,0.278829,0.00747244,-0.377499,0.0784683,-0.098671,0.0859407,-0.098671,0.0859407,0,-17.2636,2.50449,-14.8444,2.54068,5.53024,24.9119,-18.4515,3.77215,0.426401,0.0736175,52.166,0.56692,0.0945831,0.237605,0.460721,0.307526,4.06353,0.0195112,0.0672097,0.0140591,2.67461,2.89812,0.0188807,0.0300173,2.74439,0.0375571,0.0152171,0.271971,0.980769,0.157216,0.162027,0.0702778,0.0842403,0.0345089,0.0319858,0.309379,0.288747,0.526503,0.46091,0.42069,0.330395,0.669612,0.624513,0.366894,-0.382185,0.00574531,0.0791635,-1999.47,-3929.45,-125.388,-2.63818,-5.65304,-80.6276,-84.6118,-10855.3,-2268.33,-490.869,-104.99,-842.337,-288.061,-1317.24,-5779.72,-175.058,-98.2351,-4231.06,-5710.69,1.89333,-1391.98,1.09844,-98.3718,-1534.99
-49179.9,0.953106,0.000202298,4,15,0,49486.4,-446.797,-2313.01,-1440.78,-1222.9,-1158.71,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.08273,0.902799,1.26703,0.199871,0.196123,29.7536,0.2313,63.5577,1.04246,0.310037,484.266,0.10108,0.717385,0.110437,0.99972,205.087,0.446026,1.99641,2.41157,3.99474,6.48226,5.24142,568.027,0.426149,0.0907339,1.51316,0.0597955,0.9124,18.6783,0.204298,0.00315117,4.59221,1.92703,56.6758,0.380523,0.340496,0.984003,0.292839,0.154588,0.517542,0.150475,0.487556,0.0707621,0.421204,0.0785489,0.347167,0.033168,0.667683,0.0325933,0.616315,3.6842,0.0203725,4.15109,0.0157382,0.319869,0.0369608,0.255085,0.0300459,0.0932747,0.0178524,0.0719968,0.0142526,0.521726,2.97212,0.430983,2.66187,0,3.6842,0.0203725,0.00136311,0.00139035,4.15109,0.0157382,0.319869,0.0369608,0.255085,0.0300459,0.0932747,0.0178524,0.0719968,0.0142526,0.396285,0.0676895,0.140784,0.0246247,50.7421,2.65843,0.0624958,0.31896,3.39727e-05,5.51985e-05,0.521726,2.97212,0.430983,2.66187,0.372358,0.0074126,0.372358,0.0074126,0.371654,0.0074126,0.3714,0.0074126,0.278997,0.0074126,-0.377139,0.0779798,-0.0981423,0.0853924,-0.0981423,0.0853924,0,-17.2637,2.50525,-14.8448,2.5399,5.52938,24.9121,-18.4506,3.63781,0.393426,0.068371,51.1915,0.51457,0.0899023,0.253269,0.376567,0.321906,4.12317,0.0212236,0.0679445,0.0146699,2.89103,3.04561,0.0176308,0.0301197,2.54434,0.039103,0.0162969,0.314564,1.00298,0.14644,0.148389,0.0688448,0.0849823,0.0328087,0.0365245,0.29028,0.304828,0.528921,0.460293,0.406576,0.347498,0.662876,0.639293,0.37096,-0.378746,0.0113363,0.0786953,-1928.7,-3923.06,-125.581,-3.00898,-5.70968,-63.572,-83.9781,-10697.7,-2268.44,-490.38,-104.797,-840.162,-288.313,-1316.81,-5777.91,-178.802,-98.2591,-4221.03,-5704.88,1.88308,-1390.88,1.09837,-98.5177,-1534.82
-48839.3,0.866894,0.000349875,3,7,0,49235.9,-446.796,-2313.01,-1440.78,-1222.9,-1158.7,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.08568,0.900552,1.25433,0.19972,0.195821,29.7513,0.23102,63.6111,1.04119,0.310641,483.85,0.101207,0.716113,0.110494,0.999576,204.697,0.446064,1.99561,2.41281,4.003,6.46117,5.23727,568.146,0.425532,0.0906873,1.51329,0.0597769,0.909946,18.644,0.204732,0.00315639,4.59142,1.92544,56.7656,0.377621,0.339597,0.983636,0.29301,0.154208,0.517419,0.150482,0.488101,0.071013,0.421822,0.078619,0.347774,0.0332167,0.668657,0.0326147,0.617115,3.67326,0.0204155,4.14839,0.015755,0.320403,0.0370144,0.255178,0.0300146,0.0933086,0.0178848,0.0719058,0.0142403,0.522065,2.965,0.431157,2.66525,0,3.67326,0.0204155,0.0013336,0.00136853,4.14839,0.015755,0.320403,0.0370144,0.255178,0.0300146,0.0933086,0.0178848,0.0719058,0.0142403,0.360809,0.0670085,0.128015,0.0243667,46.8305,2.64253,0.0624864,0.318017,3.38361e-05,5.49504e-05,0.522065,2.965,0.431157,2.66525,0.365346,0.0073242,0.365346,0.0073242,0.364714,0.0073242,0.364486,0.0073242,0.280259,0.0073242,-0.378093,0.077728,-0.0978342,0.0850522,-0.0978342,0.0850522,0,-17.2672,2.50629,-14.845,2.53853,5.53081,24.9127,-18.4503,3.46334,0.357592,0.0740658,45.9156,0.539378,0.0912288,0.271388,0.438173,0.323443,4.22315,0.0206557,0.0695806,0.0133575,2.48871,2.73361,0.0180091,0.0287048,2.55076,0.0367631,0.0145518,0.39273,1.09825,0.162166,0.16422,0.0746411,0.080805,0.0334174,0.0339475,0.341596,0.293136,0.4897,0.452294,0.454973,0.344987,0.710982,0.637545,0.369868,-0.380541,0.0112246,0.0735697,-1843.67,-3939.99,-125.867,-3.20382,-5.9226,-43.5934,-83.6403,-10464.3,-2269.31,-490.609,-104.69,-839.831,-289.12,-1316.14,-5773.37,-182.688,-98.5092,-4210,-5699.76,1.77508,-1391.98,1.09769,-98.1013,-1533.64
-48772.1,0.413565,0.000464524,3,7,0,48886.6,-446.795,-2313.01,-1440.78,-1222.9,-1158.71,-1365.21,-1336.3,-1333.79,-2220.87,-1106.4,-2218.99,-1111.93,-1073.31,1.08669,0.900152,1.25184,0.199689,0.195752,29.7455,0.231051,63.5939,1.04169,0.310916,484.008,0.101192,0.715884,0.110447,0.998861,204.682,0.445906,1.99554,2.41112,4.00628,6.45658,5.24034,568.199,0.425269,0.0907219,1.51439,0.0597484,0.910025,18.639,0.204776,0.00315872,4.58905,1.92705,56.7658,0.377,0.339668,0.983886,0.293239,0.154103,0.517334,0.150447,0.488388,0.0710649,0.421415,0.0785878,0.347645,0.0332073,0.668946,0.032627,0.616496,3.67088,0.0204241,4.14483,0.0157619,0.320304,0.0369903,0.255209,0.0300259,0.0933108,0.0178819,0.0719307,0.0142345,0.522287,2.96552,0.43109,2.66732,0,3.67088,0.0204241,0.00132766,0.00136407,4.14483,0.0157619,0.320304,0.0369903,0.255209,0.0300259,0.0933108,0.0178819,0.0719307,0.0142345,0.353641,0.0670261,0.125383,0.0243607,45.9741,2.64655,0.0625404,0.318209,3.38609e-05,5.50741e-05,0.522287,2.96552,0.43109,2.66732,0.36389,0.00730951,0.36389,0.00730951,0.363273,0.00730951,0.36305,0.00730951,0.280619,0.00730951,-0.378406,0.0777322,-0.097787,0.0850417,-0.097787,0.0850417,0,-17.2678,2.50755,-14.8448,2.54041,5.52974,24.9122,-18.4509,3.5541,0.34004,0.0677599,46.5179,0.515285,0.0964833,0.258683,0.496306,0.27661,3.9596,0.020651,0.0707984,0.0129546,2.52463,2.64614,0.0180023,0.0306341,2.89313,0.0361279,0.0156378,0.33252,0.973965,0.153053,0.147761,0.0724996,0.0770895,0.0357778,0.033074,0.342839,0.31809,0.521411,0.45372,0.428672,0.377195,0.641914,0.59801,0.373166,-0.377909,0.00810485,0.0812056,-1826.26,-3945.55,-125.914,-3.20052,-5.96948,-39.7757,-83.7328,-10410.9,-2269.89,-490.624,-104.654,-839.959,-288.971,-1315.26,-5772.46,-182.586,-98.6255,-4212.8,-5700.13,1.78471,-1391.58,1.09696,-98.2881,-1533.16
